"","network","round","adopters","high_status","high_degree","tau_type"
"1405",15,5,7001,TRUE,FALSE,"random_tau"
"1406",15,6,8436,TRUE,FALSE,"random_tau"
"1407",15,7,9439,TRUE,FALSE,"random_tau"
"1408",15,8,9909,TRUE,FALSE,"random_tau"
"1409",15,9,9997,TRUE,FALSE,"random_tau"
"1410",15,10,9999,TRUE,FALSE,"random_tau"
"1411",15,11,9999,TRUE,FALSE,"random_tau"
"1412",15,12,9999,TRUE,FALSE,"random_tau"
"1413",15,13,9999,TRUE,FALSE,"random_tau"
"1414",15,14,9999,TRUE,FALSE,"random_tau"
"1415",15,15,9999,TRUE,FALSE,"random_tau"
"1416",15,16,9999,TRUE,FALSE,"random_tau"
"1417",15,17,9999,TRUE,FALSE,"random_tau"
"1418",15,18,9999,TRUE,FALSE,"random_tau"
"1419",15,19,9999,TRUE,FALSE,"random_tau"
"1420",15,20,9999,TRUE,FALSE,"random_tau"
"1421",15,21,9999,TRUE,FALSE,"random_tau"
"1422",15,22,9999,TRUE,FALSE,"random_tau"
"1423",15,23,9999,TRUE,FALSE,"random_tau"
"1424",15,24,9999,TRUE,FALSE,"random_tau"
"1425",15,25,9999,TRUE,FALSE,"random_tau"
"1426",15,26,9999,TRUE,FALSE,"random_tau"
"1427",15,27,9999,TRUE,FALSE,"random_tau"
"1428",15,28,9999,TRUE,FALSE,"random_tau"
"1429",15,29,9999,TRUE,FALSE,"random_tau"
"1430",15,30,9999,TRUE,FALSE,"random_tau"
"1431",15,31,9999,TRUE,FALSE,"random_tau"
"1432",15,32,9999,TRUE,FALSE,"random_tau"
"1433",15,33,9999,TRUE,FALSE,"random_tau"
"1434",15,34,9999,TRUE,FALSE,"random_tau"
"1435",15,35,9999,TRUE,FALSE,"random_tau"
"1436",15,36,9999,TRUE,FALSE,"random_tau"
"1437",15,37,9999,TRUE,FALSE,"random_tau"
"1438",15,38,9999,TRUE,FALSE,"random_tau"
"1439",15,39,9999,TRUE,FALSE,"random_tau"
"1440",15,40,9999,TRUE,FALSE,"random_tau"
"1441",15,41,9999,TRUE,FALSE,"random_tau"
"1442",15,42,9999,TRUE,FALSE,"random_tau"
"1443",15,43,9999,TRUE,FALSE,"random_tau"
"1444",15,44,9999,TRUE,FALSE,"random_tau"
"1445",15,45,9999,TRUE,FALSE,"random_tau"
"1446",15,46,9999,TRUE,FALSE,"random_tau"
"1447",15,47,9999,TRUE,FALSE,"random_tau"
"1448",15,48,9999,TRUE,FALSE,"random_tau"
"1449",15,49,9999,TRUE,FALSE,"random_tau"
"1450",15,50,9999,TRUE,FALSE,"random_tau"
"1451",15,51,9999,TRUE,FALSE,"random_tau"
"1452",15,52,9999,TRUE,FALSE,"random_tau"
"1453",15,53,9999,TRUE,FALSE,"random_tau"
"1454",15,54,9999,TRUE,FALSE,"random_tau"
"1455",15,55,9999,TRUE,FALSE,"random_tau"
"1456",15,56,9999,TRUE,FALSE,"random_tau"
"1457",15,57,9999,TRUE,FALSE,"random_tau"
"1458",15,58,9999,TRUE,FALSE,"random_tau"
"1459",15,59,9999,TRUE,FALSE,"random_tau"
"1460",15,60,9999,TRUE,FALSE,"random_tau"
"1461",15,61,9999,TRUE,FALSE,"random_tau"
"1462",15,62,9999,TRUE,FALSE,"random_tau"
"1463",15,63,9999,TRUE,FALSE,"random_tau"
"1464",15,64,9999,TRUE,FALSE,"random_tau"
"1465",15,65,9999,TRUE,FALSE,"random_tau"
"1466",15,66,9999,TRUE,FALSE,"random_tau"
"1467",15,67,9999,TRUE,FALSE,"random_tau"
"1468",15,68,9999,TRUE,FALSE,"random_tau"
"1469",15,69,9999,TRUE,FALSE,"random_tau"
"1470",15,70,9999,TRUE,FALSE,"random_tau"
"1471",15,71,9999,TRUE,FALSE,"random_tau"
"1472",15,72,9999,TRUE,FALSE,"random_tau"
"1473",15,73,9999,TRUE,FALSE,"random_tau"
"1474",15,74,9999,TRUE,FALSE,"random_tau"
"1475",15,75,9999,TRUE,FALSE,"random_tau"
"1476",15,76,9999,TRUE,FALSE,"random_tau"
"1477",15,77,9999,TRUE,FALSE,"random_tau"
"1478",15,78,9999,TRUE,FALSE,"random_tau"
"1479",15,79,9999,TRUE,FALSE,"random_tau"
"1480",15,80,9999,TRUE,FALSE,"random_tau"
"1481",15,81,9999,TRUE,FALSE,"random_tau"
"1482",15,82,9999,TRUE,FALSE,"random_tau"
"1483",15,83,9999,TRUE,FALSE,"random_tau"
"1484",15,84,9999,TRUE,FALSE,"random_tau"
"1485",15,85,9999,TRUE,FALSE,"random_tau"
"1486",15,86,9999,TRUE,FALSE,"random_tau"
"1487",15,87,9999,TRUE,FALSE,"random_tau"
"1488",15,88,9999,TRUE,FALSE,"random_tau"
"1489",15,89,9999,TRUE,FALSE,"random_tau"
"1490",15,90,9999,TRUE,FALSE,"random_tau"
"1491",15,91,9999,TRUE,FALSE,"random_tau"
"1492",15,92,9999,TRUE,FALSE,"random_tau"
"1493",15,93,9999,TRUE,FALSE,"random_tau"
"1494",15,94,9999,TRUE,FALSE,"random_tau"
"1495",15,95,9999,TRUE,FALSE,"random_tau"
"1496",15,96,9999,TRUE,FALSE,"random_tau"
"1497",15,97,9999,TRUE,FALSE,"random_tau"
"1498",15,98,9999,TRUE,FALSE,"random_tau"
"1499",15,99,9999,TRUE,FALSE,"random_tau"
"1500",15,100,9999,TRUE,FALSE,"random_tau"
"1501",16,1,1778,TRUE,FALSE,"random_tau"
"1502",16,2,3038,TRUE,FALSE,"random_tau"
"1503",16,3,4430,TRUE,FALSE,"random_tau"
"1504",16,4,6029,TRUE,FALSE,"random_tau"
"1505",16,5,7649,TRUE,FALSE,"random_tau"
"1506",16,6,8997,TRUE,FALSE,"random_tau"
"1507",16,7,9748,TRUE,FALSE,"random_tau"
"1508",16,8,9968,TRUE,FALSE,"random_tau"
"1509",16,9,9999,TRUE,FALSE,"random_tau"
"1510",16,10,10000,TRUE,FALSE,"random_tau"
"1511",16,11,10000,TRUE,FALSE,"random_tau"
"1512",16,12,10000,TRUE,FALSE,"random_tau"
"1513",16,13,10000,TRUE,FALSE,"random_tau"
"1514",16,14,10000,TRUE,FALSE,"random_tau"
"1515",16,15,10000,TRUE,FALSE,"random_tau"
"1516",16,16,10000,TRUE,FALSE,"random_tau"
"1517",16,17,10000,TRUE,FALSE,"random_tau"
"1518",16,18,10000,TRUE,FALSE,"random_tau"
"1519",16,19,10000,TRUE,FALSE,"random_tau"
"1520",16,20,10000,TRUE,FALSE,"random_tau"
"1521",16,21,10000,TRUE,FALSE,"random_tau"
"1522",16,22,10000,TRUE,FALSE,"random_tau"
"1523",16,23,10000,TRUE,FALSE,"random_tau"
"1524",16,24,10000,TRUE,FALSE,"random_tau"
"1525",16,25,10000,TRUE,FALSE,"random_tau"
"1526",16,26,10000,TRUE,FALSE,"random_tau"
"1527",16,27,10000,TRUE,FALSE,"random_tau"
"1528",16,28,10000,TRUE,FALSE,"random_tau"
"1529",16,29,10000,TRUE,FALSE,"random_tau"
"1530",16,30,10000,TRUE,FALSE,"random_tau"
"1531",16,31,10000,TRUE,FALSE,"random_tau"
"1532",16,32,10000,TRUE,FALSE,"random_tau"
"1533",16,33,10000,TRUE,FALSE,"random_tau"
"1534",16,34,10000,TRUE,FALSE,"random_tau"
"1535",16,35,10000,TRUE,FALSE,"random_tau"
"1536",16,36,10000,TRUE,FALSE,"random_tau"
"1537",16,37,10000,TRUE,FALSE,"random_tau"
"1538",16,38,10000,TRUE,FALSE,"random_tau"
"1539",16,39,10000,TRUE,FALSE,"random_tau"
"1540",16,40,10000,TRUE,FALSE,"random_tau"
"1541",16,41,10000,TRUE,FALSE,"random_tau"
"1542",16,42,10000,TRUE,FALSE,"random_tau"
"1543",16,43,10000,TRUE,FALSE,"random_tau"
"1544",16,44,10000,TRUE,FALSE,"random_tau"
"1545",16,45,10000,TRUE,FALSE,"random_tau"
"1546",16,46,10000,TRUE,FALSE,"random_tau"
"1547",16,47,10000,TRUE,FALSE,"random_tau"
"1548",16,48,10000,TRUE,FALSE,"random_tau"
"1549",16,49,10000,TRUE,FALSE,"random_tau"
"1550",16,50,10000,TRUE,FALSE,"random_tau"
"1551",16,51,10000,TRUE,FALSE,"random_tau"
"1552",16,52,10000,TRUE,FALSE,"random_tau"
"1553",16,53,10000,TRUE,FALSE,"random_tau"
"1554",16,54,10000,TRUE,FALSE,"random_tau"
"1555",16,55,10000,TRUE,FALSE,"random_tau"
"1556",16,56,10000,TRUE,FALSE,"random_tau"
"1557",16,57,10000,TRUE,FALSE,"random_tau"
"1558",16,58,10000,TRUE,FALSE,"random_tau"
"1559",16,59,10000,TRUE,FALSE,"random_tau"
"1560",16,60,10000,TRUE,FALSE,"random_tau"
"1561",16,61,10000,TRUE,FALSE,"random_tau"
"1562",16,62,10000,TRUE,FALSE,"random_tau"
"1563",16,63,10000,TRUE,FALSE,"random_tau"
"1564",16,64,10000,TRUE,FALSE,"random_tau"
"1565",16,65,10000,TRUE,FALSE,"random_tau"
"1566",16,66,10000,TRUE,FALSE,"random_tau"
"1567",16,67,10000,TRUE,FALSE,"random_tau"
"1568",16,68,10000,TRUE,FALSE,"random_tau"
"1569",16,69,10000,TRUE,FALSE,"random_tau"
"1570",16,70,10000,TRUE,FALSE,"random_tau"
"1571",16,71,10000,TRUE,FALSE,"random_tau"
"1572",16,72,10000,TRUE,FALSE,"random_tau"
"1573",16,73,10000,TRUE,FALSE,"random_tau"
"1574",16,74,10000,TRUE,FALSE,"random_tau"
"1575",16,75,10000,TRUE,FALSE,"random_tau"
"1576",16,76,10000,TRUE,FALSE,"random_tau"
"1577",16,77,10000,TRUE,FALSE,"random_tau"
"1578",16,78,10000,TRUE,FALSE,"random_tau"
"1579",16,79,10000,TRUE,FALSE,"random_tau"
"1580",16,80,10000,TRUE,FALSE,"random_tau"
"1581",16,81,10000,TRUE,FALSE,"random_tau"
"1582",16,82,10000,TRUE,FALSE,"random_tau"
"1583",16,83,10000,TRUE,FALSE,"random_tau"
"1584",16,84,10000,TRUE,FALSE,"random_tau"
"1585",16,85,10000,TRUE,FALSE,"random_tau"
"1586",16,86,10000,TRUE,FALSE,"random_tau"
"1587",16,87,10000,TRUE,FALSE,"random_tau"
"1588",16,88,10000,TRUE,FALSE,"random_tau"
"1589",16,89,10000,TRUE,FALSE,"random_tau"
"1590",16,90,10000,TRUE,FALSE,"random_tau"
"1591",16,91,10000,TRUE,FALSE,"random_tau"
"1592",16,92,10000,TRUE,FALSE,"random_tau"
"1593",16,93,10000,TRUE,FALSE,"random_tau"
"1594",16,94,10000,TRUE,FALSE,"random_tau"
"1595",16,95,10000,TRUE,FALSE,"random_tau"
"1596",16,96,10000,TRUE,FALSE,"random_tau"
"1597",16,97,10000,TRUE,FALSE,"random_tau"
"1598",16,98,10000,TRUE,FALSE,"random_tau"
"1599",16,99,10000,TRUE,FALSE,"random_tau"
"1600",16,100,10000,TRUE,FALSE,"random_tau"
"1601",17,1,1731,TRUE,FALSE,"random_tau"
"1602",17,2,2868,TRUE,FALSE,"random_tau"
"1603",17,3,4026,TRUE,FALSE,"random_tau"
"1604",17,4,5382,TRUE,FALSE,"random_tau"
"1605",17,5,6946,TRUE,FALSE,"random_tau"
"1606",17,6,8470,TRUE,FALSE,"random_tau"
"1607",17,7,9449,TRUE,FALSE,"random_tau"
"1608",17,8,9889,TRUE,FALSE,"random_tau"
"1609",17,9,9986,TRUE,FALSE,"random_tau"
"1610",17,10,10000,TRUE,FALSE,"random_tau"
"1611",17,11,10000,TRUE,FALSE,"random_tau"
"1612",17,12,10000,TRUE,FALSE,"random_tau"
"1613",17,13,10000,TRUE,FALSE,"random_tau"
"1614",17,14,10000,TRUE,FALSE,"random_tau"
"1615",17,15,10000,TRUE,FALSE,"random_tau"
"1616",17,16,10000,TRUE,FALSE,"random_tau"
"1617",17,17,10000,TRUE,FALSE,"random_tau"
"1618",17,18,10000,TRUE,FALSE,"random_tau"
"1619",17,19,10000,TRUE,FALSE,"random_tau"
"1620",17,20,10000,TRUE,FALSE,"random_tau"
"1621",17,21,10000,TRUE,FALSE,"random_tau"
"1622",17,22,10000,TRUE,FALSE,"random_tau"
"1623",17,23,10000,TRUE,FALSE,"random_tau"
"1624",17,24,10000,TRUE,FALSE,"random_tau"
"1625",17,25,10000,TRUE,FALSE,"random_tau"
"1626",17,26,10000,TRUE,FALSE,"random_tau"
"1627",17,27,10000,TRUE,FALSE,"random_tau"
"1628",17,28,10000,TRUE,FALSE,"random_tau"
"1629",17,29,10000,TRUE,FALSE,"random_tau"
"1630",17,30,10000,TRUE,FALSE,"random_tau"
"1631",17,31,10000,TRUE,FALSE,"random_tau"
"1632",17,32,10000,TRUE,FALSE,"random_tau"
"1633",17,33,10000,TRUE,FALSE,"random_tau"
"1634",17,34,10000,TRUE,FALSE,"random_tau"
"1635",17,35,10000,TRUE,FALSE,"random_tau"
"1636",17,36,10000,TRUE,FALSE,"random_tau"
"1637",17,37,10000,TRUE,FALSE,"random_tau"
"1638",17,38,10000,TRUE,FALSE,"random_tau"
"1639",17,39,10000,TRUE,FALSE,"random_tau"
"1640",17,40,10000,TRUE,FALSE,"random_tau"
"1641",17,41,10000,TRUE,FALSE,"random_tau"
"1642",17,42,10000,TRUE,FALSE,"random_tau"
"1643",17,43,10000,TRUE,FALSE,"random_tau"
"1644",17,44,10000,TRUE,FALSE,"random_tau"
"1645",17,45,10000,TRUE,FALSE,"random_tau"
"1646",17,46,10000,TRUE,FALSE,"random_tau"
"1647",17,47,10000,TRUE,FALSE,"random_tau"
"1648",17,48,10000,TRUE,FALSE,"random_tau"
"1649",17,49,10000,TRUE,FALSE,"random_tau"
"1650",17,50,10000,TRUE,FALSE,"random_tau"
"1651",17,51,10000,TRUE,FALSE,"random_tau"
"1652",17,52,10000,TRUE,FALSE,"random_tau"
"1653",17,53,10000,TRUE,FALSE,"random_tau"
"1654",17,54,10000,TRUE,FALSE,"random_tau"
"1655",17,55,10000,TRUE,FALSE,"random_tau"
"1656",17,56,10000,TRUE,FALSE,"random_tau"
"1657",17,57,10000,TRUE,FALSE,"random_tau"
"1658",17,58,10000,TRUE,FALSE,"random_tau"
"1659",17,59,10000,TRUE,FALSE,"random_tau"
"1660",17,60,10000,TRUE,FALSE,"random_tau"
"1661",17,61,10000,TRUE,FALSE,"random_tau"
"1662",17,62,10000,TRUE,FALSE,"random_tau"
"1663",17,63,10000,TRUE,FALSE,"random_tau"
"1664",17,64,10000,TRUE,FALSE,"random_tau"
"1665",17,65,10000,TRUE,FALSE,"random_tau"
"1666",17,66,10000,TRUE,FALSE,"random_tau"
"1667",17,67,10000,TRUE,FALSE,"random_tau"
"1668",17,68,10000,TRUE,FALSE,"random_tau"
"1669",17,69,10000,TRUE,FALSE,"random_tau"
"1670",17,70,10000,TRUE,FALSE,"random_tau"
"1671",17,71,10000,TRUE,FALSE,"random_tau"
"1672",17,72,10000,TRUE,FALSE,"random_tau"
"1673",17,73,10000,TRUE,FALSE,"random_tau"
"1674",17,74,10000,TRUE,FALSE,"random_tau"
"1675",17,75,10000,TRUE,FALSE,"random_tau"
"1676",17,76,10000,TRUE,FALSE,"random_tau"
"1677",17,77,10000,TRUE,FALSE,"random_tau"
"1678",17,78,10000,TRUE,FALSE,"random_tau"
"1679",17,79,10000,TRUE,FALSE,"random_tau"
"1680",17,80,10000,TRUE,FALSE,"random_tau"
"1681",17,81,10000,TRUE,FALSE,"random_tau"
"1682",17,82,10000,TRUE,FALSE,"random_tau"
"1683",17,83,10000,TRUE,FALSE,"random_tau"
"1684",17,84,10000,TRUE,FALSE,"random_tau"
"1685",17,85,10000,TRUE,FALSE,"random_tau"
"1686",17,86,10000,TRUE,FALSE,"random_tau"
"1687",17,87,10000,TRUE,FALSE,"random_tau"
"1688",17,88,10000,TRUE,FALSE,"random_tau"
"1689",17,89,10000,TRUE,FALSE,"random_tau"
"1690",17,90,10000,TRUE,FALSE,"random_tau"
"1691",17,91,10000,TRUE,FALSE,"random_tau"
"1692",17,92,10000,TRUE,FALSE,"random_tau"
"1693",17,93,10000,TRUE,FALSE,"random_tau"
"1694",17,94,10000,TRUE,FALSE,"random_tau"
"1695",17,95,10000,TRUE,FALSE,"random_tau"
"1696",17,96,10000,TRUE,FALSE,"random_tau"
"1697",17,97,10000,TRUE,FALSE,"random_tau"
"1698",17,98,10000,TRUE,FALSE,"random_tau"
"1699",17,99,10000,TRUE,FALSE,"random_tau"
"1700",17,100,10000,TRUE,FALSE,"random_tau"
"1701",18,1,1770,TRUE,FALSE,"random_tau"
"1702",18,2,2949,TRUE,FALSE,"random_tau"
"1703",18,3,4222,TRUE,FALSE,"random_tau"
"1704",18,4,5680,TRUE,FALSE,"random_tau"
"1705",18,5,7269,TRUE,FALSE,"random_tau"
"1706",18,6,8696,TRUE,FALSE,"random_tau"
"1707",18,7,9576,TRUE,FALSE,"random_tau"
"1708",18,8,9919,TRUE,FALSE,"random_tau"
"1709",18,9,9993,TRUE,FALSE,"random_tau"
"1710",18,10,10000,TRUE,FALSE,"random_tau"
"1711",18,11,10000,TRUE,FALSE,"random_tau"
"1712",18,12,10000,TRUE,FALSE,"random_tau"
"1713",18,13,10000,TRUE,FALSE,"random_tau"
"1714",18,14,10000,TRUE,FALSE,"random_tau"
"1715",18,15,10000,TRUE,FALSE,"random_tau"
"1716",18,16,10000,TRUE,FALSE,"random_tau"
"1717",18,17,10000,TRUE,FALSE,"random_tau"
"1718",18,18,10000,TRUE,FALSE,"random_tau"
"1719",18,19,10000,TRUE,FALSE,"random_tau"
"1720",18,20,10000,TRUE,FALSE,"random_tau"
"1721",18,21,10000,TRUE,FALSE,"random_tau"
"1722",18,22,10000,TRUE,FALSE,"random_tau"
"1723",18,23,10000,TRUE,FALSE,"random_tau"
"1724",18,24,10000,TRUE,FALSE,"random_tau"
"1725",18,25,10000,TRUE,FALSE,"random_tau"
"1726",18,26,10000,TRUE,FALSE,"random_tau"
"1727",18,27,10000,TRUE,FALSE,"random_tau"
"1728",18,28,10000,TRUE,FALSE,"random_tau"
"1729",18,29,10000,TRUE,FALSE,"random_tau"
"1730",18,30,10000,TRUE,FALSE,"random_tau"
"1731",18,31,10000,TRUE,FALSE,"random_tau"
"1732",18,32,10000,TRUE,FALSE,"random_tau"
"1733",18,33,10000,TRUE,FALSE,"random_tau"
"1734",18,34,10000,TRUE,FALSE,"random_tau"
"1735",18,35,10000,TRUE,FALSE,"random_tau"
"1736",18,36,10000,TRUE,FALSE,"random_tau"
"1737",18,37,10000,TRUE,FALSE,"random_tau"
"1738",18,38,10000,TRUE,FALSE,"random_tau"
"1739",18,39,10000,TRUE,FALSE,"random_tau"
"1740",18,40,10000,TRUE,FALSE,"random_tau"
"1741",18,41,10000,TRUE,FALSE,"random_tau"
"1742",18,42,10000,TRUE,FALSE,"random_tau"
"1743",18,43,10000,TRUE,FALSE,"random_tau"
"1744",18,44,10000,TRUE,FALSE,"random_tau"
"1745",18,45,10000,TRUE,FALSE,"random_tau"
"1746",18,46,10000,TRUE,FALSE,"random_tau"
"1747",18,47,10000,TRUE,FALSE,"random_tau"
"1748",18,48,10000,TRUE,FALSE,"random_tau"
"1749",18,49,10000,TRUE,FALSE,"random_tau"
"1750",18,50,10000,TRUE,FALSE,"random_tau"
"1751",18,51,10000,TRUE,FALSE,"random_tau"
"1752",18,52,10000,TRUE,FALSE,"random_tau"
"1753",18,53,10000,TRUE,FALSE,"random_tau"
"1754",18,54,10000,TRUE,FALSE,"random_tau"
"1755",18,55,10000,TRUE,FALSE,"random_tau"
"1756",18,56,10000,TRUE,FALSE,"random_tau"
"1757",18,57,10000,TRUE,FALSE,"random_tau"
"1758",18,58,10000,TRUE,FALSE,"random_tau"
"1759",18,59,10000,TRUE,FALSE,"random_tau"
"1760",18,60,10000,TRUE,FALSE,"random_tau"
"1761",18,61,10000,TRUE,FALSE,"random_tau"
"1762",18,62,10000,TRUE,FALSE,"random_tau"
"1763",18,63,10000,TRUE,FALSE,"random_tau"
"1764",18,64,10000,TRUE,FALSE,"random_tau"
"1765",18,65,10000,TRUE,FALSE,"random_tau"
"1766",18,66,10000,TRUE,FALSE,"random_tau"
"1767",18,67,10000,TRUE,FALSE,"random_tau"
"1768",18,68,10000,TRUE,FALSE,"random_tau"
"1769",18,69,10000,TRUE,FALSE,"random_tau"
"1770",18,70,10000,TRUE,FALSE,"random_tau"
"1771",18,71,10000,TRUE,FALSE,"random_tau"
"1772",18,72,10000,TRUE,FALSE,"random_tau"
"1773",18,73,10000,TRUE,FALSE,"random_tau"
"1774",18,74,10000,TRUE,FALSE,"random_tau"
"1775",18,75,10000,TRUE,FALSE,"random_tau"
"1776",18,76,10000,TRUE,FALSE,"random_tau"
"1777",18,77,10000,TRUE,FALSE,"random_tau"
"1778",18,78,10000,TRUE,FALSE,"random_tau"
"1779",18,79,10000,TRUE,FALSE,"random_tau"
"1780",18,80,10000,TRUE,FALSE,"random_tau"
"1781",18,81,10000,TRUE,FALSE,"random_tau"
"1782",18,82,10000,TRUE,FALSE,"random_tau"
"1783",18,83,10000,TRUE,FALSE,"random_tau"
"1784",18,84,10000,TRUE,FALSE,"random_tau"
"1785",18,85,10000,TRUE,FALSE,"random_tau"
"1786",18,86,10000,TRUE,FALSE,"random_tau"
"1787",18,87,10000,TRUE,FALSE,"random_tau"
"1788",18,88,10000,TRUE,FALSE,"random_tau"
"1789",18,89,10000,TRUE,FALSE,"random_tau"
"1790",18,90,10000,TRUE,FALSE,"random_tau"
"1791",18,91,10000,TRUE,FALSE,"random_tau"
"1792",18,92,10000,TRUE,FALSE,"random_tau"
"1793",18,93,10000,TRUE,FALSE,"random_tau"
"1794",18,94,10000,TRUE,FALSE,"random_tau"
"1795",18,95,10000,TRUE,FALSE,"random_tau"
"1796",18,96,10000,TRUE,FALSE,"random_tau"
"1797",18,97,10000,TRUE,FALSE,"random_tau"
"1798",18,98,10000,TRUE,FALSE,"random_tau"
"1799",18,99,10000,TRUE,FALSE,"random_tau"
"1800",18,100,10000,TRUE,FALSE,"random_tau"
"1801",19,1,1714,TRUE,FALSE,"random_tau"
"1802",19,2,2937,TRUE,FALSE,"random_tau"
"1803",19,3,4225,TRUE,FALSE,"random_tau"
"1804",19,4,5632,TRUE,FALSE,"random_tau"
"1805",19,5,7183,TRUE,FALSE,"random_tau"
"1806",19,6,8624,TRUE,FALSE,"random_tau"
"1807",19,7,9589,TRUE,FALSE,"random_tau"
"1808",19,8,9930,TRUE,FALSE,"random_tau"
"1809",19,9,9993,TRUE,FALSE,"random_tau"
"1810",19,10,10000,TRUE,FALSE,"random_tau"
"1811",19,11,10000,TRUE,FALSE,"random_tau"
"1812",19,12,10000,TRUE,FALSE,"random_tau"
"1813",19,13,10000,TRUE,FALSE,"random_tau"
"1814",19,14,10000,TRUE,FALSE,"random_tau"
"1815",19,15,10000,TRUE,FALSE,"random_tau"
"1816",19,16,10000,TRUE,FALSE,"random_tau"
"1817",19,17,10000,TRUE,FALSE,"random_tau"
"1818",19,18,10000,TRUE,FALSE,"random_tau"
"1819",19,19,10000,TRUE,FALSE,"random_tau"
"1820",19,20,10000,TRUE,FALSE,"random_tau"
"1821",19,21,10000,TRUE,FALSE,"random_tau"
"1822",19,22,10000,TRUE,FALSE,"random_tau"
"1823",19,23,10000,TRUE,FALSE,"random_tau"
"1824",19,24,10000,TRUE,FALSE,"random_tau"
"1825",19,25,10000,TRUE,FALSE,"random_tau"
"1826",19,26,10000,TRUE,FALSE,"random_tau"
"1827",19,27,10000,TRUE,FALSE,"random_tau"
"1828",19,28,10000,TRUE,FALSE,"random_tau"
"1829",19,29,10000,TRUE,FALSE,"random_tau"
"1830",19,30,10000,TRUE,FALSE,"random_tau"
"1831",19,31,10000,TRUE,FALSE,"random_tau"
"1832",19,32,10000,TRUE,FALSE,"random_tau"
"1833",19,33,10000,TRUE,FALSE,"random_tau"
"1834",19,34,10000,TRUE,FALSE,"random_tau"
"1835",19,35,10000,TRUE,FALSE,"random_tau"
"1836",19,36,10000,TRUE,FALSE,"random_tau"
"1837",19,37,10000,TRUE,FALSE,"random_tau"
"1838",19,38,10000,TRUE,FALSE,"random_tau"
"1839",19,39,10000,TRUE,FALSE,"random_tau"
"1840",19,40,10000,TRUE,FALSE,"random_tau"
"1841",19,41,10000,TRUE,FALSE,"random_tau"
"1842",19,42,10000,TRUE,FALSE,"random_tau"
"1843",19,43,10000,TRUE,FALSE,"random_tau"
"1844",19,44,10000,TRUE,FALSE,"random_tau"
"1845",19,45,10000,TRUE,FALSE,"random_tau"
"1846",19,46,10000,TRUE,FALSE,"random_tau"
"1847",19,47,10000,TRUE,FALSE,"random_tau"
"1848",19,48,10000,TRUE,FALSE,"random_tau"
"1849",19,49,10000,TRUE,FALSE,"random_tau"
"1850",19,50,10000,TRUE,FALSE,"random_tau"
"1851",19,51,10000,TRUE,FALSE,"random_tau"
"1852",19,52,10000,TRUE,FALSE,"random_tau"
"1853",19,53,10000,TRUE,FALSE,"random_tau"
"1854",19,54,10000,TRUE,FALSE,"random_tau"
"1855",19,55,10000,TRUE,FALSE,"random_tau"
"1856",19,56,10000,TRUE,FALSE,"random_tau"
"1857",19,57,10000,TRUE,FALSE,"random_tau"
"1858",19,58,10000,TRUE,FALSE,"random_tau"
"1859",19,59,10000,TRUE,FALSE,"random_tau"
"1860",19,60,10000,TRUE,FALSE,"random_tau"
"1861",19,61,10000,TRUE,FALSE,"random_tau"
"1862",19,62,10000,TRUE,FALSE,"random_tau"
"1863",19,63,10000,TRUE,FALSE,"random_tau"
"1864",19,64,10000,TRUE,FALSE,"random_tau"
"1865",19,65,10000,TRUE,FALSE,"random_tau"
"1866",19,66,10000,TRUE,FALSE,"random_tau"
"1867",19,67,10000,TRUE,FALSE,"random_tau"
"1868",19,68,10000,TRUE,FALSE,"random_tau"
"1869",19,69,10000,TRUE,FALSE,"random_tau"
"1870",19,70,10000,TRUE,FALSE,"random_tau"
"1871",19,71,10000,TRUE,FALSE,"random_tau"
"1872",19,72,10000,TRUE,FALSE,"random_tau"
"1873",19,73,10000,TRUE,FALSE,"random_tau"
"1874",19,74,10000,TRUE,FALSE,"random_tau"
"1875",19,75,10000,TRUE,FALSE,"random_tau"
"1876",19,76,10000,TRUE,FALSE,"random_tau"
"1877",19,77,10000,TRUE,FALSE,"random_tau"
"1878",19,78,10000,TRUE,FALSE,"random_tau"
"1879",19,79,10000,TRUE,FALSE,"random_tau"
"1880",19,80,10000,TRUE,FALSE,"random_tau"
"1881",19,81,10000,TRUE,FALSE,"random_tau"
"1882",19,82,10000,TRUE,FALSE,"random_tau"
"1883",19,83,10000,TRUE,FALSE,"random_tau"
"1884",19,84,10000,TRUE,FALSE,"random_tau"
"1885",19,85,10000,TRUE,FALSE,"random_tau"
"1886",19,86,10000,TRUE,FALSE,"random_tau"
"1887",19,87,10000,TRUE,FALSE,"random_tau"
"1888",19,88,10000,TRUE,FALSE,"random_tau"
"1889",19,89,10000,TRUE,FALSE,"random_tau"
"1890",19,90,10000,TRUE,FALSE,"random_tau"
"1891",19,91,10000,TRUE,FALSE,"random_tau"
"1892",19,92,10000,TRUE,FALSE,"random_tau"
"1893",19,93,10000,TRUE,FALSE,"random_tau"
"1894",19,94,10000,TRUE,FALSE,"random_tau"
"1895",19,95,10000,TRUE,FALSE,"random_tau"
"1896",19,96,10000,TRUE,FALSE,"random_tau"
"1897",19,97,10000,TRUE,FALSE,"random_tau"
"1898",19,98,10000,TRUE,FALSE,"random_tau"
"1899",19,99,10000,TRUE,FALSE,"random_tau"
"1900",19,100,10000,TRUE,FALSE,"random_tau"
"1901",20,1,1729,TRUE,FALSE,"random_tau"
"1902",20,2,2914,TRUE,FALSE,"random_tau"
"1903",20,3,4211,TRUE,FALSE,"random_tau"
